Title	Budget	Box_Office	Star1	Star2	Star3	Star_num1	Star_num2	Star_num3	Name	Year	Run_Time	Genre	Director_num	Writer_num	Average_Rating	Num_Voters	Story_Line	Ratio
tt1167599	8094400	56487596	Jonas Hämmerle	Waldemar Kobus	Günther Kaufmann	nm2961094	nm0462201	nm0442316	Vicky the Viking	2009	85	"Action,Adventure,Comedy"	nm0378660	"nm0378660,nm1149325,nm0081305,nm4380835"	5.5	2706	"Vicky is a viking-boy who lives with his parents Halvar and Ylva in the small village Flake. He is a typical viking boy, but rather fearful. He is also not very strong but smart. One day he sails with the grown up vikings out to the sea and to experience a great and funny adventure."	5.978601134
tt0385004	13264999	92863945	Ziyi Zhang	Takeshi Kaneshiro	Andy Lau	nm0955471	nm0437580	nm0490489	House of Flying Daggers	2004	119	"Action,Adventure,Drama"	nm0955443	"nm1104077,nm0910841,nm0955443"	7.5	103353	"During the reign of the Tang dynasty in China, a secret organization called ""The House of the Flying Daggers"" rises and opposes the government. A police officer called Leo sends officer Jin to investigate a young dancer named Mei, claiming that she has ties to the ""Flying Daggers"". Leo arrests Mei, only to have Jin breaking her free in a plot to gain her trust and lead the police to the new leader of the secret organization. But things are far more complicated than they seem..."	6.000674331
tt4052882	17000000	119100758	Blake Lively	Óscar Jaenada	Angelo Josue Lozano Corzo	nm0515116	nm1049982	nm8395137	The Shallows	2016	86	"Drama,Horror,Thriller"	nm1429471	nm1097510	6.3	110353	"In the taut thriller The Shallows, when Nancy (Blake Lively) is surfing on a secluded beach, she finds herself on the feeding ground of a great white shark. Though she is stranded only 200 yards from shore, survival proves to be the ultimate test of wills, requiring all of Nancy's ingenuity, resourcefulness, and fortitude."	6.005926529
tt4276752	37000000	259368448	Kun Chen	Angelababy	Qi Shu	nm1179512	nm2854802	nm0795517	Mojin - The Lost Legend	2015	127	"Action,Adventure,Drama"	nm4069612	"nm2310115,nm8701055"	6	3135	"In 1988, the three Mojin(tomb raider), Hu Bayi, Wang Kaixuan, and Shirley Yang, retires and relocates to New York. While Bayi and Shirley have become romantically involved and Kaixuan feels that the great Mojin deserve more than the financial despair they've faced in the States, the trio are pulled back into a grave-robbing game in Inner Mongolia, China, to explore the reason behind the death of Ding Sitian, who was Bayi and Kaixuan's first love died back in 1969."	6.009957865
tt0416449	65000000	456068181	Gerard Butler	Lena Headey	David Wenham	nm0124930	nm0372176	nm0920992	300	2006	117	"Action,Drama,Fantasy"	nm0811583	"nm0811583,nm0426500,nm1290582,nm0588340,nm2241067"	7.7	700375	"In the Battle of Thermopylae of 480 BC an alliance of Greek city-states fought the invading Persian army in the mountain pass of Thermopylae. Vastly outnumbered, the Greeks held back the enemy in one of the most famous last stands of history. Persian King Xerxes led a Army of well over 100,000 (Persian king Xerxes before war has about 170,000 army) men to Greece and was confronted by 300 Spartans, 700 Thespians, and 400 Thebans. Xerxes waited for 10 days for King Leonidas to surrender or withdraw but left with no options he pushed forward. After 3 days of battle all the Greeks were killed. The Spartan defeat was not the one expected, as a local shepherd, named Ephialtes, defected to the Persians and informed Xerxes that the separate path through Thermopylae, which the Persians could use to outflank the Greeks, was not as heavily guarded as they thought."	6.016433446
tt5117670	50000000	351266433	James Corden	Fayssal Bazzi	Domhnall Gleeson	nm0179479	nm2417960	nm1727304	Peter Rabbit	2018	95	"Adventure,Animation,Comedy"	nm0323239	"nm1464577,nm0323239,nm0693229"	6.5	29305	"Based on the books by Beatrix Potter: Peter Rabbit (James Corden;) his three sisters: Flopsy (Margot Robbie,) Mopsy (Elizabeth Debicki) and Cotton Tail (Daisy Ridley) and their cousin Benjamin (Colin Moody) enjoy their days harassing Mr McGregor in his vegetable garden. Until one day he dies and no one can stop them roaming across his house and lands for a full day or so. However, when one of Mr McGregor's relatives inherits the house and goes to check it out, he finds much more than he bargained for. What ensues, is a battle of wills between the new Mr McGregor and the rabbits. But when he starts to fall in love with Bea (Rose Byrne,) a real lover of all nature, his feelings towards them begin to change. But is it too late?"	6.025328519
tt1136608	30000000	210819611	Sharlto Copley	David James	Jason Cope	nm1663205	nm3107870	nm2271261	District 9	2009	112	"Action,Sci-Fi,Thriller"	nm0088955	"nm0088955,nm2833612"	7.9	611137	"In 1982, a massive star ship bearing a bedraggled alien population, nicknamed ""The Prawns,"" appeared over Johannesburg, South Africa. Twenty-eight years later, the initial welcome by the human population has faded. The refugee camp where the aliens were located has deteriorated into a militarized ghetto called District 9, where they are confined and exploited in squalor. In 2010, the munitions corporation, Multi-National United, is contracted to forcibly evict the population with operative Wikus van der Merwe in charge. In this operation, Wikus is exposed to a strange alien chemical and must rely on the help of his only two new 'Prawn' friends."	6.027320132
tt0379725	7000000	49233161	Philip Seymour Hoffman	Clifton Collins Jr.	Catherine Keener	nm0000450	nm0004286	nm0001416	Capote	2005	114	"Biography,Crime,Drama"	nm0587955	"nm0001246,nm1707307"	7.3	118637	"Famed writer Truman Capote, southern born and bred but now part of the New York City social circle, is growing weary of his current assignment of writing autobiographical type pieces for the New Yorker. After reading a newspaper article about the just occurred November 14, 1959 cold blooded murders of the Clutter family in their rural Kansas home, Truman feels compelled to write about that event as his next article. So he and his personal assistant Nelle Harper Lee, also a southern born New Yorker and an aspiring writer of her own, head to Kansas to research the story first-hand. Truman hopes to use his celebrity status to gain access to whomever he needs, such as to Laura Kinney, a friend of the Clutter daughter she who discovered the bodies, and to Alvin Dewey, the lead police investigator and also a Clutter family friend. If his celebrity doesn't work, Truman will grease the wheels by whatever means necessary. When the police eventually charge suspects, two young men named Dick ..."	6.03330771
tt2328188	1600000	11266155	Stefan Kramer	Paloma Soto	Teresita Commentz	nm1842858	nm2741024	nm5028344	Stefan v/s Kramer	2012	99	Comedy	"nm1406583,nm1842858,nm5232000"	"nm1406583,nm1842858,nm5232000"	5.7	646	"When Stefan Kramer seems to have achieved everything, destiny tells him he has neglected what's most important... His family. His wife, who postponed her singing career to support her husband career and raise their children, is invited to a television singing competition; this participation will change her life. A comedy that tells the story of a famous comedian, who has to touch bottom, to reclaim what's most important in his life... The love of his wife and children."	6.041342474
tt1114740	26000000	183293131	Kevin James	Keir O'Donnell	Jayma Mays	nm0416673	nm1218757	nm1724323	Paul Blart: Mall Cop	2009	91	"Action,Comedy,Crime"	nm0139867	"nm0416673,nm0048169"	5.2	97128	"Paul Blart is a mild-mannered man who works as a security guard in a New Jersey mall. For years, he has applied to become a cop, but he always fails the physical exam because he has hypogmycemia and tends to pass out when his blood sugar is low. One day, a gang of organized criminals put the mall under siege and take hostages. Blart becomes trapped inside, and because of his sense of duty, refuses to leave. He thus becomes the police department's eyes on the inside and attempts to stop the criminals on his own."	6.049735537
