Title	Budget	Box_Office	Star1	Star2	Star3	Star_num1	Star_num2	Star_num3	Name	Year	Run_Time	Genre	Director_num	Writer_num	Average_Rating	Num_Voters	Story_Line	Ratio
tt0372588	32000000	50826898	Trey Parker	Matt Stone	Elle Russ	nm0005295	nm0001778	nm1224826	Team America: World Police	2004	98	"Action,Comedy"	nm0005295	"nm0005295,nm0001778,nm0103702"	7.2	152621	"The North American counter-terrorism force Team America attacks a group of terrorists in Paris. Later, the leader of the organization, Spottswoode, invites the famous Broadway actor Gary Johnston to join his world police and work undercover in Cairo, infiltrating a terrorist organization in the hope they will disclose their plan of destroying the world. Team America destroy the cell of terrorists, but then the Panama Canal is attacked by the criminals as a payback. Gary feels responsible for the death of many innocents and leaves the counter-terrorism organization. When the leader of North Korea, Kim Jong Il, joins a group of pacifist actors and actresses with the intention of using weapons of massive destruction, Team America tries to avoid the destruction of the world."	0.588340513
tt0372873	32000000	75108817	Jason Behr	Amanda Brooks	Robert Forster	nm0004736	nm1107178	nm0001233	Dragon Wars: D-War	2007	90	"Action,Drama,Fantasy"	nm0405374	nm0405374	3.5	23070	"Based on the Korean legend, unknown creatures will return and devastate the planet. Reporter Ethan Kendrick is called in to investigate the matter, and he arrives at the conclusion that a girl, stricken with a mysterious illness, named Sarah is suppose to help him. The Imoogi makes its way to Los Angeles, wreaking havoc and destruction. With the entire city under arms, will Ethan and Sarah make it in time to save the people of Los Angeles?"	1.347150458
tt0388482	32000000	85167639	Jason Statham	Amber Valletta	Kate Nauta	nm0005458	nm0005520	nm1690331	Transporter 2	2005	87	"Action,Thriller"	nm0504642	"nm0000108,nm0436543"	6.3	182255	"Frank Martin is the best in the business. The ex-Special Forces operative hires himself out as a mercenary ""transporter"" who moves goods--human or otherwise. Very simple, he delivers, no questions asked. Frank has relocated from the French Mediterranean to Miami, Florida, where as a favor to a friend, Frank is driving for the wealthy Billings family. There's very little that can surprise The Transporter, but young Jack Billings has done just that; Frank has unexpectedly bonded with Jack, age 6, who he drives to and from school. But when Jack is kidnapped, Frank must use his battle-tested combat skills to retrieve the boy and thwart the kidnappers' master plan to release a virus that will kill anyone with whom it comes in contact."	1.661488636
tt0396707	32000000	7099478	Ioan Gruffudd	Dakota Blue Richards	Tim Curry	nm0344435	nm2301950	nm0000347	The Secret of Moonacre	2008	103	"Adventure,Family,Fantasy"	nm0190780	"nm1413455,nm0016895,nm0332146"	6.1	9080	A 13-year-old girl (played by The Golden Compass' Dakota Blue Richards) discovers that she is the only hope for banishing an ancient curse from a magical kingdom in director Gabor Csupo's adaptation of author Elizabeth Goudge's 1946 children's book The Little White Horse.	-0.778141319
tt0418647	32000000	38741732	Kurt Russell	Dakota Fanning	Oded Fehr	nm0000621	nm0266824	nm0004912	Dreamer: Inspired by a True Story	2005	106	"Drama,Family,Sport"	nm0309691	nm0309691	6.8	11516	"Ben Crane believes that a severely injured racehorse deserves another chance. He and his daughter Cale adopt the horse (in fact is a mare)and save it of being sacrificed by the owner. The arrival of the mare to Crane's farm, will be the perfect opportunity for both father and daughter to reconstruct their lost familiar bond. ""Soñador"" (Dreamer in English), the renamed mare, despite its broken leg, maybe could have another chance to return to the racecourse, with the help of Cale, Ben, and his father, Pop."	0.210679087
tt0452624	32000000	5914908	George Clooney	Cate Blanchett	Tobey Maguire	nm0000123	nm0000949	nm0001497	The Good German	2006	105	"Drama,Mystery,Romance"	nm0001752	"nm0001921,nm1874260"	6	23254	"Berlin, July, 1945. Journalist Jake Geismer arrives to cover the Potsdam conference, issued a captain's uniform for easier passage. He also wants to find Lena, an old flame who's now a prostitute desperate to get out of Berlin. He discovers that the driver he's assigned, a cheerful down-home sadist named Corporal Tully, is Lena's keeper. When the body of a murdered man washes up in Potsdam (within the Russian sector), Jake may be the only person who wants to solve the crime: U.S. personnel are busy finding Nazis to bring to trial, the Russians and the Americans are looking for German rocket scientists, and Lena has her own secrets."	-0.815159131
tt0478304	32000000	54303319	Brad Pitt	Sean Penn	Jessica Chastain	nm0000093	nm0000576	nm1567113	The Tree of Life	2011	139	"Drama,Fantasy"	nm0000517	nm0000517	6.8	158258	"The impressionistic story of a Texas family in the 1950s. The film follows the life journey of the eldest son, Jack, through the innocence of childhood to his disillusioned adult years as he tries to reconcile a complicated relationship with his father (Brad Pitt). Jack (played as an adult by Sean Penn) finds himself a lost soul in the modern world, seeking answers to the origins and meaning of life while questioning the existence of faith."	0.696978666
tt0945513	32000000	147332697	Jake Gyllenhaal	Michelle Monaghan	Vera Farmiga	nm0350453	nm1157358	nm0267812	Source Code	2011	93	"Action,Drama,Mystery"	nm1512910	nm1618286	7.5	458421	"Army Captain Colter Stevens finds himself working on a special program where his consciousness can be inserted into another human being. The only catch is can only be there for 8 minutes at any given time. That morning, a bomb exploded on a commuter train just outside Chicago. He occupies the body of teacher going to work on that train and is confused as to what he is doing or why he is there as his last memory is of flying his helicopter on a combat mission in Afghanistan. Those in charge of the program explain to him that there is a bomb on the train, and that he must locate it. More importantly, he must identify the bomber as another bombing is expected later that day. He is also told however that he cannot change the past and can only gather information. As he develops a liking for his traveling companion Christina, he sets out to test that theory."	3.604146637
tt0976051	32000000	108901967	Kate Winslet	Ralph Fiennes	Bruno Ganz	nm0000701	nm0000146	nm0004486	The Reader	2008	124	"Drama,Romance"	nm0197636	"nm0002376,nm0772384"	7.6	220122	"THE READER opens in post-war Germany when teenager Michael Berg becomes ill and is helped home by Hanna, a stranger twice his age. Michael recovers from scarlet fever and seeks out Hanna to thank her. The two are quickly drawn into a passionate but secretive affair. Michael discovers that Hanna loves being read to and their physical relationship deepens. Hanna is enthralled as Michael reads to her from ""The Odyssey,"" ""Huck Finn"" and ""The Lady with the Little Dog."" Despite their intense bond, Hanna mysteriously disappears one day and Michael is left confused and heartbroken. Eight years later, while Michael is a law student observing the Nazi war crime trials, he is stunned to find Hanna back in his life - this time as a defendant in the courtroom. As Hanna's past is revealed, Michael uncovers a deep secret that will impact both of their lives. THE READER is a story about truth and reconciliation, about how one generation comes to terms with the crimes of another."	2.403186362
tt1034303	32000000	51155219	Daniel Craig	Liev Schreiber	Jamie Bell	nm0185819	nm0000630	nm0068260	Defiance	2008	137	"Action,Drama,History"	"nm1568433,nm0721405,nm0757739"	"nm3064446,nm3052538"	7.2	131293	"On the run and hiding in the deep forests of the then German-occupied Poland and Belorussia (World War II), the four Bielski brothers find the impossible task of foraging for food and weapons for their survival. They live, not only with the fear of discovery, contending with neighboring Soviet partisans and knowing whom to trust but also take the responsibility of looking after a large mass of fleeing Polish Jews from the German war machine. Women, men, children, the elderly and the young alike are all hiding in makeshift homes in the dark, cold and unforgiving forests in the darkest times of German-occupied Eastern Europe."	0.598600544
